WB_Code,Year,Population,GDP,GDP_per_capita
UGA,2022,47312719.0,45565333210.9108,963.067314117178
UGA,2023,48656601.0,48768955863.3175,1002.30913917142
UGA,2024,50015092.0,53911907086.1525,1077.91278452817
UKR,1960,42824093.0,,
UKR,1961,43399766.0,,
UKR,1962,43943674.0,,
UKR,1963,44462372.0,,
UKR,1964,44951156.0,,
UKR,1965,45386892.0,,
UKR,1966,45802519.0,,
UKR,1967,46215988.0,,
UKR,1968,46614325.0,,
UKR,1969,46976256.0,,
UKR,1970,47261306.0,,
UKR,1971,47573287.0,,
UKR,1972,47946893.0,,
UKR,1973,48277121.0,,
UKR,1974,48576570.0,,
UKR,1975,48865229.0,,
UKR,1976,49120842.0,,
UKR,1977,49336481.0,,
UKR,1978,49521243.0,,
UKR,1979,49721381.0,,
UKR,1980,49955152.0,,
UKR,1981,50189281.0,,
UKR,1982,50402724.0,,
UKR,1983,50637029.0,,
UKR,1984,50887599.0,,
UKR,1985,51108770.0,,
UKR,1986,51318745.0,,
UKR,1987,51515732.0,64087694038.2333,1244.04125976563
UKR,1988,51724853.0,74703517902.6642,1444.248046875
UKR,1989,51917817.0,82709161099.1244,1593.07861328125
UKR,1990,52054092.0,81393558423.4406,1563.63415527344
UKR,1991,52170961.0,77350733982.4458,1482.6396484375
UKR,1992,52323671.0,73945908383.7046,1413.24011230469
UKR,1993,52350126.0,65648559903.0571,1254.02868652344
UKR,1994,52075998.0,52549580264.8064,1009.09405517578
UKR,1995,51665539.0,48213856468.5718,933.191772460938
UKR,1996,51226109.0,44558831005.0621,869.846069335938
UKR,1997,50786885.0,50151531591.7317,987.489807128906
UKR,1998,50379731.0,41882523345.1804,831.336791992188
UKR,1999,49976446.0,31580639553.8298,631.910461425781
UKR,2000,49556660.0,32375083934.8241,653.294311523438
UKR,2001,49106855.0,39309580983.2282,800.49072265625
UKR,2002,48677281.0,43956163612.0433,903.011901855469
UKR,2003,48315136.0,52010355753.0461,1076.48156738281
UKR,2004,47979507.0,67220154164.3166,1401.01806640625
UKR,2005,47585556.0,89238865118.5263,1875.33508300781
UKR,2006,47278694.0,111884752475.248,2366.494140625
UKR,2007,47062798.0,148733861386.139,3160.32763671875
UKR,2008,46819175.0,188110390659.515,4017.806640625
UKR,2009,46623731.0,121552153444.124,2607.08764648438
UKR,2010,46456003.0,141209170427.233,3039.63232421875
UKR,2011,46307853.0,169333835201.554,3656.69799804688
UKR,2012,46210056.0,182591753827.949,3951.34228515625
UKR,2013,46126770.0,190498811460.028,4129.89697265625
UKR,2014,45972380.0,133503871861.723,3054.908203125
UKR,2015,45784896.0,91030967789.0717,2094.47387695313
UKR,2016,45616832.0,93355869403.9223,2158.46118164063
UKR,2017,45436041.0,112090505081.739,2604.28759765625
UKR,2018,45208907.0,130891088293.55,3059.0517578125
UKR,2019,44957458.0,153883047509.577,3619.86157226563
UKR,2020,44680014.0,156617722013.342,3709.76928710938
UKR,2021,44298640.0,199765859570.935,4775.94580078125
UKR,2022,41048766.0,161989520721.19,4199.6708984375
UKR,2023,37732836.0,181221517868.744,5139.59814453125
UKR,2024,37860221.0,190741262414.705,5389.47314453125
URY,1960,2529957.0,1242289239.20493,491.031760304596
URY,1961,2562044.0,1547388781.43133,603.966513233705
URY,1962,2593298.0,1710004407.22785,659.393716891716
URY,1963,2623766.0,1539681490.78174,586.821191669431
URY,1964,2653180.0,1975701816.46615,744.654270146069
URY,1965,2681169.0,1890767155.52622,705.202527526694
URY,1966,2707646.0,1809185093.55188,668.17637665776
URY,1967,2732277.0,1597713469.09611,584.75530449369
URY,1968,2754606.0,1593674184.56285,578.548868536136
URY,1969,2773974.0,2004435483.87097,722.586254907569
URY,1970,2790807.0,2137096774.19355,765.763011986694
URY,1971,2806462.0,2807258064.51613,1000.28365412257
URY,1972,2821644.0,2189418688.80408,775.937251050835
URY,1973,2837133.0,3964296443.35254,1397.28960304383
URY,1974,2853944.0,4090209681.97172,1433.17797475063
URY,1975,2872320.0,3538278046.96236,1231.85370953179
URY,1976,2891392.0,3667161241.48372,1268.30303240921
URY,1977,2909461.0,4114670014.3472,1414.23789985403
URY,1978,2925715.0,4910254565.57831,1678.30925622568
URY,1979,2939903.0,7181182224.11227,2442.65957894266
URY,1980,2951953.0,10163020115.7344,3442.81230620351
URY,1981,2963246.0,11048301420.6301,3728.4455696996
URY,1982,2975492.0,9178780076.99713,3084.79407002174
URY,1983,2988778.0,5102276308.45313,1707.14462849135
URY,1984,3002488.0,4850238549.61832,1615.40647277136
URY,1985,3017037.0,4732017873.38369,1568.43216486363
URY,1986,3032845.0,5880112788.40947,1938.8108486947
URY,1987,3049896.0,7367494080.40014,2415.6541994875
URY,1988,3067961.0,8213538368.84635,2677.19777690993
URY,1989,3086255.0,8438951476.06644,2734.36623871535
URY,1990,3104403.0,9298807850.29979,2995.36105663465
URY,1991,3122354.0,11206176650.9075,3589.01541942634
URY,1992,3139702.0,12878148790.7348,4101.71054155291
URY,1993,3156345.0,15002136971.1745,4753.00924682647
URY,1994,3172834.0,17474588895.8918,5507.56481300056
URY,1995,3189440.0,19297663096.5506,6050.48632253644
URY,1996,3206324.0,20515458113.5857,6398.43575184095
URY,1997,3223345.0,23969739233.8966,7436.29342620682
URY,1998,3239280.0,25385886977.5228,7836.89183322307
URY,1999,3254015.0,23983945190.6202,7370.56995453931
URY,2000,3266206.0,22823270892.1094,6987.70098766257
URY,2001,3274251.0,20898761742.2386,6382.76104740859
URY,2002,3278867.0,13606515722.5864,4149.76140312687
URY,2003,3281186.0,12045638351.8507,3671.12329256883
URY,2004,3283148.0,13686329890.1191,4168.66065438387
URY,2005,3285771.0,17362857683.8545,5284.25677987129
URY,2006,3289506.0,19741420739.8901,6001.33294783172
URY,2007,3295153.0,23797773024.3992,7222.05403645877
URY,2008,3302177.0,31119602538.8322,9423.96562595893
URY,2009,3310091.0,32708319077.5179,9881.39573127081
URY,2010,3318580.0,41950361211.9581,12641.0576849008
URY,2011,3326825.0,50342406067.0777,15132.2675725587
URY,2012,3335401.0,54232266358.7811,16259.5940814256
URY,2013,3345337.0,61337621933.7857,18335.2594772322
URY,2014,3356334.0,61496186973.902,18322.4276767157
URY,2015,3368017.0,57680327998.6689,17125.9016800298
URY,2016,3379283.0,57480787465.2716,17009.7584207276
URY,2017,3388438.0,65005997963.4822,19184.6502617082
URY,2018,3394534.0,65344577415.7535,19249.9404677501
URY,2019,3397206.0,62222313618.8454,18315.7316980028
URY,2020,3398968.0,53559359261.826,15757.5355995779
URY,2021,3396695.0,60739084240.8633,17881.818721099
URY,2022,3390913.0,70594110920.0358,20818.6146091144
URY,2023,3388081.0,77991666837.7382,23019.4221560046
URY,2024,3386588.0,80961511073.5797,23906.5133029408
USA,1960,180671000.0,541988586206.897,2999.86487154495
USA,1961,183691000.0,561940310344.828,3059.16082086127
USA,1962,186538000.0,603639413793.103,3236.01311150062
USA,1963,189242000.0,637058551724.138,3366.36978960346
USA,1964,191889000.0,684144620689.655,3565.31443016356
USA,1965,194303000.0,741904862068.965,3818.28825117968
USA,1966,196560000.0,813032758620.69,4136.30829579106
USA,1967,198712000.0,859620034482.759,4325.95935063186
USA,1968,200706000.0,940225000000.0,4684.58840293763
USA,1969,202677000.0,1017438172413.79,5019.99818634473
USA,1970,205052000.0,1073303000000.0,5234.2966662115
USA,1971,207661000.0,1164850000000.0,5609.38259952519
USA,1972,209896000.0,1279110000000.0,6094.01798986165
USA,1973,211909000.0,1425376000000.0,6726.35895596695
USA,1974,213854000.0,1545243000000.0,7225.69135952566
USA,1975,215973000.0,1684904000000.0,7801.45666356443
USA,1976,218035000.0,1873412000000.0,8592.25353727612
USA,1977,220239000.0,2081826000000.0,9452.57651914511
USA,1978,222585000.0,2351599000000.0,10564.9482220275
USA,1979,225055000.0,2627333000000.0,11674.1818666548
USA,1980,227225000.0,2857307000000.0,12574.7915062163
USA,1981,229466000.0,3207041000000.0,13976.10539252
USA,1982,231664000.0,3343789000000.0,14433.787727053
USA,1983,233792000.0,3634038000000.0,15543.8937174925
USA,1984,235825000.0,4037613000000.0,17121.2254849995
USA,1985,237924000.0,4338979000000.0,18236.8277265009
USA,1986,240133000.0,4579631000000.0,19071.2271949295
USA,1987,242289000.0,4855215000000.0,20038.9410992658
USA,1988,244499000.0,5236438000000.0,21417.0119305191
USA,1989,246819000.0,5641580000000.0,22857.1544330056
USA,1990,249623000.0,5963144000000.0,23888.6000088133
USA,1991,252981000.0,6158129000000.0,24342.2589048189
USA,1992,256514000.0,6520327000000.0,25418.9907763319
USA,1993,259919000.0,6858559000000.0,26387.2937338171
USA,1994,263126000.0,7287236000000.0,27694.853416234
USA,1995,266278000.0,7639749000000.0,28690.8757013347
USA,1996,269394000.0,8073122000000.0,29967.7127181749
USA,1997,272657000.0,8577554457000.0,31459.1389804773
USA,1998,275854000.0,9062818202000.0,32853.6769523009
USA,1999,279040000.0,9631174489000.0,34515.3902272076
USA,2000,282162411.0,10250947997000.0,36329.9560727102
USA,2001,284968955.0,10581929774000.0,37133.623113437
USA,2002,287625193.0,10929112955000.0,37997.7596573051
USA,2003,290107933.0,11456442041000.0,39490.2749557007
USA,2004,292805298.0,12217193198000.0,41724.6316287624
USA,2005,295516599.0,13039199193000.0,44123.4070679055
USA,2006,298379912.0,13815586948000.0,46302.0008800056
USA,2007,301231207.0,14474226905000.0,48050.2237771135
USA,2008,304093966.0,14769857911000.0,48570.0459804586
